,user_token,vis_condition,duration_seconds,duration_minutes,cogRef_dirt,cogRef_emily,cogRef_farmer,cogRef_race,ans_time,defConf_0,defConf_1,defConf_10,defConf_11,defConf_2,defConf_3,defConf_4,defConf_5,defConf_6,defConf_7,defConf_8,defConf_9,defConf_start,defConf_ans_time,defConf_defConf_0,defConf_defConf_1,defConf_defConf_10,defConf_defConf_11,defConf_defConf_2,defConf_defConf_3,defConf_defConf_4,defConf_defConf_5,defConf_defConf_6,defConf_defConf_7,defConf_defConf_8,defConf_defConf_9,defConf_defConf_start,dmg_ans_time,dmg_dmg_age,dmg_dmg_education,dmg_dmg_gender,dmg_dmg_pliticalAff,dmg_dmg_race,dmg_dmg_start,episBel_ans_time,episBel_episBel_0,episBel_episBel_1,episBel_episBel_10,episBel_episBel_11,episBel_episBel_2,episBel_episBel_3,episBel_episBel_4,episBel_episBel_5,episBel_episBel_6,episBel_episBel_7,episBel_episBel_8,episBel_episBel_9,episBel_episBel_start,defensive_confidence,EB.feel,EB.evidence,EB.political,X.1,X.y,crt_dirt,crt_dirt_correct,crt_dirt_intuitive,crt_dirt_other,crt_emily,crt_emily_correct,crt_emily_intuitive,crt_emily_other,crt_farmer,crt_farmer_correct,crt_farmer_intuitive,crt_farmer_other,crt_race,crt_race_correct,crt_race_intuitive,crt_race_other,filter,crt_correct,crt_intuitive
100,7f3d030f-754c-4913-997c-8d1544fb6509,uncertainty,1612.479,26.87465,27,Emily,8,second,1230,5,4,4,5,4,3,4,5,3,4,3,5,1.64798E+12,1230,5,4,4,1,2,3,4,5,3,4,3,1,1.64798E+12,1326,26,College degree,Male,Extremely liberal,Black or African American,1.64798E+12,1182,4,2,5,3,4,2,4,5,3,5,3,4,1.64798E+12,39,3.25,4,3.75,100,99,TRUE,0,1,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,3,1
101,2d311b4b-4063-4679-abfa-db6835b233ee,uncertainty,1229.962,20.49936667,27,Emily,15,second,1128,4,3,3,2,3,2,2,3,4,4,4,3,1.64799E+12,1128,4,3,3,4,3,4,2,3,4,4,4,3,1.64799E+12,2479,25,College degree,Female,Slightly liberal,White,1.64798E+12,1296,3,4,5,4,2,3,4,4,4,4,3,4,1.64798E+12,41,3.5,4.25,3.25,101,100,TRUE,0,1,0,TRUE,1,0,0,TRUE,0,1,0,TRUE,1,0,0,TRUE,2,2
102,8722bfd0-00e3-4116-98e7-dbe5c55078f4,hop,437.372,7.289533333,0,Emily,8,2nd,1203,5,4,5,4,4,1,1,4,5,5,4,1,1.64805E+12,1203,5,4,5,2,2,5,1,4,5,5,4,5,1.64805E+12,1616,39,College degree,Male,"Moderate, middle of road",White,1.64805E+12,1202,2,5,5,1,3,4,5,1,3,5,1,2,1.64805E+12,47,2.75,5,1.5,102,101,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,4,0
103,b998375d-fdd5-4790-b330-d9132742f04f,uncertainty,564.823,9.413716667,27,Emily,8,Second,1991,3,3,3,3,4,4,2,3,2,2,3,3,1.64805E+12,1991,3,3,3,3,2,2,2,3,2,2,3,3,1.64805E+12,1270,26,Post-graduate degree,Female,Extremely liberal,Other,1.64805E+12,895,3,5,5,1,2,2,5,2,2,5,2,3,1.64805E+12,31,2.5,5,1.75,103,102,TRUE,0,1,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,3,1
104,044668b6-0f72-4cd1-96f8-dfa44ed79963,hop,706.826,11.78043333,0,Emily,8,second,826,2,2,2,4,4,5,1,2,2,2,3,3,1.64805E+12,826,2,2,2,2,2,1,1,2,2,2,3,3,1.64805E+12,1832,27,College degree,Male,Slightly conservative,White,1.64805E+12,1072,4,4,2,2,2,3,4,2,4,4,1,4,1.64805E+12,24,3.75,3.5,1.75,104,103,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,4,0
105,f44df4b8-a1c7-4b1a-a804-05e41ef1e13a,hop,782.888,13.04813333,0,Emily,8,2nd,1015,4,4,4,1,1,2,3,4,4,4,4,4,1.64805E+12,1015,4,4,4,5,5,4,3,4,4,4,4,2,1.64805E+12,1843,54,Post-graduate degree,Male,Slightly conservative,White,1.64805E+12,1351,2,4,4,2,2,2,5,2,2,5,2,2,1.64805E+12,47,2,4.5,2,105,104,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,4,0
106,40c50ec4-02ad-4d19-8e58-7dfc10e6a614,hop,842.613,14.04355,27,Emily,8,2,1140,1,1,1,4,4,4,1,3,2,3,3,2,1.64805E+12,1140,1,1,1,2,2,2,1,3,2,3,3,4,1.64805E+12,1949,54,College degree,Female,Extremely liberal,Other,1.64805E+12,808,2,5,5,2,3,2,5,3,2,5,2,2,1.64805E+12,25,2,5,2.5,106,105,TRUE,0,1,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,3,1
107,c3062bd1-1f66-4d72-b9ab-31a22734bb7b,uncertainty,821.167,13.68611667,27,emily,8,second,2018,5,5,5,1,1,1,5,5,5,5,5,5,1.64805E+12,2018,5,5,5,5,5,5,5,5,5,5,5,1,1.64805E+12,1787,34,Post-graduate degree,Male,Slightly conservative,White,1.64805E+12,1553,3,5,5,1,1,5,3,1,5,3,5,5,1.64805E+12,56,4.5,4,2,107,106,TRUE,0,1,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,3,1
108,6bf4848d-539d-49b6-9dc0-8bf7942bb10b,scatter,927.28,15.45466667,0,Emily,8,2nd,1277,5,5,5,1,1,1,3,5,5,5,3,1,1.64805E+12,1277,5,5,5,5,5,5,3,5,5,5,3,5,1.64805E+12,1263,35,Post-graduate degree,Male,"Moderate, middle of road",White,1.64805E+12,1150,3,5,5,2,2,3,5,2,3,5,1,3,1.64805E+12,56,3,5,1.75,108,107,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,4,0
109,e55b9dda-108a-451a-ab51-caa7d70d6044,hop,1049.146,17.48576667,0,emily,8,second,930,4,4,4,2,2,2,1,4,4,4,4,3,1.64805E+12,930,4,4,4,4,4,4,1,4,4,4,4,3,1.64805E+12,1096,37,College degree,Female,Liberal,White,1.64805E+12,981,4,5,5,4,3,4,3,2,3,5,4,3,1.64805E+12,44,3.5,4.5,3.25,109,108,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,4,0
110,348bf4b4-b9c1-4535-821d-f296f4c6b85a,hop,1057.595,17.62658333,9,June,8,2,2187,4,4,4,2,1,3,2,3,4,4,4,2,1.64805E+12,2187,4,4,4,4,5,3,2,3,4,4,4,4,1.64805E+12,4283,38,College degree,Male,Slightly liberal,White,1.64805E+12,1509,3,5,5,2,2,3,4,2,4,5,2,3,1.64805E+12,45,3.25,4.75,2,110,109,FALSE,0,0,1,TRUE,0,1,0,TRUE,1,0,0,TRUE,1,0,0,FALSE,2,1
111,a6b23913-19da-4783-912f-be803280aefd,hop,1154.466,19.2411,9,Emily,8,second,1004,4,4,4,4,2,3,3,4,3,4,4,2,1.64805E+12,1004,4,4,4,2,4,3,3,4,3,4,4,4,1.64805E+12,2305,29,College degree,Male,Liberal,White,1.64805E+12,1703,4,4,4,1,4,4,5,4,4,3,1,4,1.64805E+12,43,4,4,2.5,111,110,FALSE,0,0,1,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,FALSE,3,0
112,0e247b55-0b7a-4d66-adb2-8e04d9e63d06,uncertainty,1248.999,20.81665,27,Emily,8,second,1256,3,4,4,2,3,2,4,4,3,4,3,3,1.64805E+12,1256,3,4,4,4,3,4,4,4,3,4,3,3,1.64805E+12,1878,47,Post-graduate degree,Female,Slightly conservative,White,1.64805E+12,1775,4,3,3,2,3,3,4,3,3,3,2,4,1.64805E+12,43,3.5,3.25,2.5,112,111,TRUE,0,1,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,3,1
113,4afb7099-f3f4-4a1c-a14c-24abd3a6d6fb,scatter,1433.359,23.88931667,27,June,8,first,2078,4,4,4,2,2,3,1,4,2,4,3,2,1.64805E+12,2078,4,4,4,4,4,3,1,4,2,4,3,4,1.64805E+12,3815,71,"Some college, no degree",Male,Liberal,White,1.64805E+12,1997,4,4,4,3,4,4,4,3,2,4,2,3,1.64805E+12,41,3.25,4,3,113,112,TRUE,0,1,0,TRUE,0,1,0,TRUE,1,0,0,TRUE,0,1,0,TRUE,1,3
114,1d186804-b3f6-4a4e-99b8-76704d864a3e,hop,1437.547,23.95911667,27,Emily,8,second,1180,3,3,4,2,1,2,2,5,4,3,3,1,1.64805E+12,1180,3,3,4,4,5,4,2,5,4,3,3,5,1.64805E+12,1738,34,College degree,Female,"Moderate, middle of road",Other,1.64805E+12,1859,4,4,4,4,2,1,4,1,4,2,4,4,1.64805E+12,45,3.25,3.5,2.75,114,113,TRUE,0,1,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,3,1
115,de9b07fc-8573-4ca1-83d6-a92094c79c0a,hop,1404.925,23.41541667,0,Emily,8,2,1731,4,4,4,1,1,1,4,4,4,4,4,1,1.64805E+12,1731,4,4,4,5,5,5,4,4,4,4,4,5,1.64805E+12,4682,59,High school (grades 9-12),Female,Conservative,White,1.64805E+12,2183,5,2,4,3,4,4,5,3,4,2,3,4,1.64805E+12,52,4.25,3.25,3.25,115,114,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,4,0
116,281a199f-dcf6-4b68-be60-23ea4b281e69,scatter,1596.533,26.60888333,27,Emily,8,2,2072,4,4,4,2,2,2,3,4,4,4,4,4,1.64805E+12,2072,4,4,4,4,4,4,3,4,4,4,4,2,1.64805E+12,2730,58,High school (grades 9-12),Female,Conservative,White,1.64805E+12,1960,4,5,4,2,3,4,5,2,3,4,4,3,1.64805E+12,45,3.5,4.5,2.75,116,115,TRUE,0,1,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,3,1
117,2e6e25c5-3856-4ed3-99d2-2057bf77a496,hop,2109.689,35.16148333,27,Emily,7,second,2214,4,4,4,1,1,1,5,4,4,5,4,1,1.64805E+12,2214,4,4,4,5,5,5,5,4,4,5,4,5,1.64805E+12,4501,62,"Some college, no degree",Male,Conservative,Asian,1.64805E+12,2414,4,5,3,4,4,4,3,5,4,3,4,4,1.64805E+12,54,4,3.5,4.25,117,116,TRUE,0,1,0,TRUE,1,0,0,TRUE,0,1,0,TRUE,1,0,0,TRUE,2,2
118,c0e52b2d-3f4e-4d9d-8976-74a0a6fac0bb,scatter,2237.167,37.28611667,27,Emily,8,2,1723,4,4,5,1,1,1,4,3,4,4,3,2,1.64805E+12,1723,4,4,5,5,5,5,4,3,4,4,3,4,1.64805E+12,4052,27,Post-graduate degree,Female,"Moderate, middle of road",Asian,1.64805E+12,3663,3,4,4,2,3,3,4,3,4,5,2,3,1.64805E+12,50,3.25,4.25,2.5,118,117,TRUE,0,1,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,3,1
119,6777e948-92d5-4f8d-ac06-e50730dda4cf,scatter,2379.223,39.65371667,27,Emily,8,second,2380,5,4,5,1,1,1,3,4,4,4,4,2,1.64805E+12,2380,5,4,5,5,5,5,3,4,4,4,4,4,1.64805E+12,4577,59,Post-graduate degree,Male,Slightly conservative,White,1.64805E+12,2617,3,5,5,1,2,4,5,1,2,5,1,3,1.64805E+12,52,3,5,1.25,119,118,TRUE,0,1,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,3,1
120,9f9840fe-2f08-45bf-9562-ea9d5fec487d,uncertainty,4249.267,70.82111667,9,emily,8,2,1731,4,4,4,4,4,5,4,5,4,5,5,5,1.64806E+12,1731,4,4,4,2,2,1,4,5,4,5,5,1,1.64806E+12,1212,41,College degree,Female,Liberal,White,1.64805E+12,1431,4,3,4,2,2,4,5,3,4,3,2,4,1.64805E+12,41,4,3.75,2.25,120,119,FALSE,0,0,1,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,FALSE,3,0
121,77d171cf-5ef3-470b-b168-2791214c5075,uncertainty,2855.478,47.5913,27,June,8,1,124831,4,4,4,2,2,3,3,3,2,4,5,2,1.64805E+12,124831,4,4,4,4,4,3,3,3,2,4,5,4,1.64805E+12,3626,53,College degree,Male,"Moderate, middle of road",White,1.64805E+12,15949,2,5,5,4,4,3,5,4,2,4,4,2,1.64806E+12,44,2.25,4.75,4,121,120,TRUE,0,1,0,TRUE,0,1,0,TRUE,1,0,0,TRUE,0,1,0,TRUE,1,3
122,1cd46985-85d3-46a2-b53f-3fd5f328f46b,hop,732.975,12.21625,0,Emily,8,2,1218,5,5,5,1,1,1,3,5,5,5,5,1,1.64806E+12,1218,5,5,5,5,5,5,3,5,5,5,5,5,1.64806E+12,1916,24,College degree,Male,"Moderate, middle of road",Asian,1.64806E+12,1967,1,5,5,5,4,2,5,3,1,5,3,1,1.64806E+12,58,1.25,5,3.75,122,121,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,4,0
123,bf60eeee-74b2-47c0-9767-1b55dfddfbfc,hop,971.716,16.19526667,27,June,8,second,1320,5,5,5,1,1,1,5,5,5,5,5,5,1.64806E+12,1320,5,5,5,5,5,5,5,5,5,5,5,1,1.64806E+12,955,48,Post-graduate degree,Male,Extremely conservative,White,1.64806E+12,1229,4,5,5,1,2,4,5,3,3,4,1,4,1.64806E+12,56,3.75,4.75,1.75,123,122,TRUE,0,1,0,TRUE,0,1,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,2,2
124,63816cfa-c943-4a3e-9fc9-8a5e55f51729,uncertainty,1034.999,17.24998333,9,June,7,first,1632,5,5,5,1,1,1,3,5,5,5,5,1,1.64806E+12,1632,5,5,5,5,5,5,3,5,5,5,5,5,1.64806E+12,1896,45,Post-graduate degree,Female,Conservative,White,1.64806E+12,2280,5,2,2,5,4,4,3,4,4,2,5,5,1.64806E+12,58,4.5,2.25,4.5,124,123,FALSE,0,0,1,TRUE,0,1,0,TRUE,0,1,0,TRUE,0,1,0,FALSE,0,3
125,9fcbcdcf-8924-4ab0-9358-e2d7498d4da4,scatter,1100.354,18.33923333,27,June,7,1,865,4,4,5,3,5,3,4,4,4,4,4,4,1.64806E+12,865,4,4,5,3,1,3,4,4,4,4,4,2,1.64806E+12,1743,27,High school (grades 9-12),Male,"Moderate, middle of road",White,1.64806E+12,1303,4,4,4,3,3,4,4,4,3,4,4,3,1.64806E+12,42,3.5,4,3.5,125,124,TRUE,0,1,0,TRUE,0,1,0,TRUE,0,1,0,TRUE,0,1,0,TRUE,0,4
126,7a070410-9399-41ef-940d-d56bff3b5292,uncertainty,1060.615,17.67691667,27,Emily,8,second,1606,4,4,4,4,1,1,3,4,5,4,4,3,1.64806E+12,1606,4,4,4,2,5,5,3,4,5,4,4,3,1.64806E+12,2124,56,High school (grades 9-12),Male,Conservative,White,1.64806E+12,1522,3,5,5,1,1,4,5,3,1,5,3,3,1.64806E+12,47,2.75,5,2,126,125,TRUE,0,1,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,3,1
127,a1d33aaa-01ab-4c9a-a665-f3af9a58e2f2,scatter,1058.447,17.64078333,27,Emily,8,second,1250,5,5,5,1,1,1,5,5,5,5,5,1,1.64806E+12,1250,5,5,5,5,5,5,5,5,5,5,5,5,1.64806E+12,2712,37,College degree,Male,"Moderate, middle of road",White,1.64806E+12,1379,1,5,5,1,1,3,5,1,3,5,1,2,1.64806E+12,60,2.25,5,1,127,126,TRUE,0,1,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,3,1
128,bed736c4-be6f-41d5-8b82-1e8f68d0854e,hop,989.632,16.49386667,27,Emily,8,2,2811,4,3,5,4,1,2,3,5,5,4,4,2,1.64806E+12,2811,4,3,5,2,5,4,3,5,5,4,4,4,1.64806E+12,1516,32,High school (grades 9-12),Male,"Moderate, middle of road",White,1.64806E+12,1313,3,4,4,4,5,3,4,5,4,4,3,3,1.64806E+12,48,3.25,4,4.25,128,127,TRUE,0,1,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,3,1
129,b0730784-9424-45d6-a91c-c912bedf5cd0,uncertainty,1213.797,20.22995,1,Emily,8,first,1096,4,4,4,4,2,2,4,4,4,5,4,2,1.64806E+12,1096,4,4,4,2,4,4,4,4,4,5,4,4,1.64806E+12,2849,51,College degree,Male,"Moderate, middle of road",White,1.64806E+12,1535,4,4,4,4,4,4,5,4,4,3,3,4,1.64806E+12,47,4,4,3.75,129,128,FALSE,0,0,1,TRUE,1,0,0,TRUE,1,0,0,TRUE,0,1,0,FALSE,2,1
130,be19e8c6-2a94-4227-a6db-c0665ab9090c,uncertainty,1078.209,17.97015,27,Emily,8,first,1308,5,4,5,1,1,1,3,5,5,5,5,1,1.64806E+12,1308,5,4,5,5,5,5,3,5,5,5,5,5,1.64806E+12,3053,53,College degree,Female,Extremely conservative,White,1.64806E+12,1759,5,3,1,1,2,4,5,1,5,1,5,5,1.64806E+12,57,4.75,2.5,2.25,130,129,TRUE,0,1,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,0,1,0,TRUE,2,2
131,c9605939-63f6-4841-aecc-b45402230049,uncertainty,1242.316,20.70526667,27,June,8,first,1347,5,5,5,1,1,1,5,5,5,5,5,1,1.64806E+12,1347,5,5,5,5,5,5,5,5,5,5,5,5,1.64806E+12,4019,55,High school (grades 9-12),Female,Extremely conservative,White,1.64806E+12,1710,5,1,1,3,5,5,1,1,5,1,5,5,1.64806E+12,60,5,1,3.5,131,130,TRUE,0,1,0,TRUE,0,1,0,TRUE,1,0,0,TRUE,0,1,0,TRUE,1,3
132,44fc5eb6-9cb3-4f80-b0d6-64a7d36a8ae8,scatter,1267.605,21.12675,27,Emily,8,second,1456,4,3,5,2,2,3,3,5,4,4,3,2,1.64806E+12,1456,4,3,5,4,4,3,3,5,4,4,3,4,1.64806E+12,1572,28,College degree,Other,Extremely liberal,White,1.64806E+12,1619,4,4,5,5,3,3,4,5,4,3,3,4,1.64806E+12,46,3.75,4,4,132,131,TRUE,0,1,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,3,1
133,78fda469-8bb5-430f-91e4-e917c3bfba94,scatter,1361.118,22.6853,27,emily,eight,second,862,3,4,4,1,2,2,4,4,4,4,3,2,1.64806E+12,862,3,4,4,5,4,4,4,4,4,4,3,4,1.64806E+12,1280,45,College degree,Female,Liberal,White,1.64806E+12,1232,4,5,4,2,1,3,4,2,3,4,1,4,1.64806E+12,47,3.5,4.25,1.5,133,132,TRUE,0,1,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,3,1
134,e6c1fdf2-bf85-46da-9687-0282734f5d4e,uncertainty,1012.904,16.88173333,27,May,8,1,2078,4,4,5,5,1,1,4,3,4,5,5,4,1.64806E+12,2078,4,4,5,1,5,5,4,3,4,5,5,2,1.64806E+12,5018,44,"Some college, no degree",Male,Conservative,White,1.64806E+12,9859,3,5,5,3,4,3,4,3,2,4,2,3,1.64806E+12,47,2.75,4.5,3,134,133,TRUE,0,1,0,FALSE,0,0,1,TRUE,1,0,0,TRUE,0,1,0,FALSE,1,2
135,01e9e9b3-c1fe-46b3-bc4e-500f9b9eb74f,scatter,1522.648,25.37746667,5'3,Emily,7,first  ,1233,5,3,5,1,1,5,3,4,4,5,4,1,1.64806E+12,1233,5,3,5,5,5,1,3,4,4,5,4,5,1.64806E+12,904,35,College degree,Female,"Moderate, middle of road",White,1.64806E+12,4758,5,4,1,4,4,5,3,2,5,3,3,4,1.64806E+12,49,4.75,2.75,3.25,135,134,FALSE,0,0,1,TRUE,1,0,0,TRUE,0,1,0,TRUE,0,1,0,FALSE,1,2
136,f344a252-7bff-4ce5-8304-41f04a4f25ea,scatter,1580.358,26.3393,0,Emily,8,2,1370,3,4,4,2,2,4,2,2,3,4,3,2,1.64806E+12,1370,3,4,4,4,4,2,2,2,3,4,3,4,1.64806E+12,9891,29,College degree,Female,Extremely liberal,White,1.64806E+12,1143,2,5,5,2,3,3,5,3,2,5,2,2,1.64806E+12,39,2.25,5,2.5,136,135,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,4,0
137,bfd27552-ff5a-4083-8d00-5aba271b3b88,hop,1508.494,25.14156667,0,Emily,8,second,750,5,5,5,5,1,1,4,5,5,5,5,1,1.64806E+12,750,5,5,5,1,5,5,4,5,5,5,5,5,1.64806E+12,981,43,College degree,Female,Liberal,White,1.64806E+12,989,4,5,5,2,4,4,5,4,4,5,2,4,1.64806E+12,55,4,5,3,137,136,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,4,0
138,e2393ef3-a1e5-49e7-918f-de650881631a,scatter,1555.622,25.92703333,18,Emily,8,second,1367,5,5,5,1,1,1,4,5,5,5,5,1,1.64806E+12,1367,5,5,5,5,5,5,4,5,5,5,5,5,1.64806E+12,2055,40,"Some college, no degree",Female,Conservative,White,1.64806E+12,1510,4,5,5,3,2,3,5,4,4,5,1,4,1.64806E+12,59,3.75,5,2.5,138,137,FALSE,0,0,1,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,FALSE,3,0
139,a56f8463-59c4-4769-a029-40250d41d703,uncertainty,1680.501,28.00835,18,june,7,first,1013,5,5,5,1,2,2,4,5,5,5,5,1,1.64806E+12,1013,5,5,5,5,4,4,4,5,5,5,5,5,1.64806E+12,1133,44,High school (grades 9-12),Male,Slightly conservative,White,1.64806E+12,1140,4,5,4,1,2,4,4,2,4,5,1,5,1.64806E+12,57,4.25,4.5,1.5,139,138,FALSE,0,0,1,TRUE,0,1,0,TRUE,0,1,0,TRUE,0,1,0,FALSE,0,3
140,10c6efb0-eaeb-4bbf-ae0f-bfef10f65026,scatter,1721.009,28.68348333,27,Emily,8,second,1499,4,4,4,2,2,2,1,3,3,4,3,2,1.64806E+12,1499,4,4,4,4,4,4,1,3,3,4,3,4,1.64806E+12,2458,44,College degree,Female,Conservative,White,1.64806E+12,11893,2,4,4,3,4,3,4,4,2,4,3,3,1.64806E+12,42,2.5,4,3.5,140,139,TRUE,0,1,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,3,1
141,a923176f-e45c-42a6-9133-58e1bf784937,uncertainty,1612.503,26.87505,27,Emily,7,2,1156,5,5,4,2,3,2,4,5,4,4,3,2,1.64806E+12,1156,5,5,4,4,3,4,4,5,4,4,3,4,1.64806E+12,1267,52,College degree,Female,Liberal,Black or African American,1.64806E+12,2244,2,4,5,3,2,1,4,2,3,5,2,1,1.64806E+12,49,1.75,4.5,2.25,141,140,TRUE,0,1,0,TRUE,1,0,0,TRUE,0,1,0,TRUE,1,0,0,TRUE,2,2
142,0b739827-ef39-41a3-bf7e-1d499d6e4296,uncertainty,1920.296,32.00493333,0,Emily,8,2,1609,1,1,5,1,1,1,1,5,5,5,5,5,1.64806E+12,1609,1,1,5,5,5,5,1,5,5,5,5,1,1.64806E+12,1403,49,High school (grades 9-12),Male,Conservative,American Indian or Alaska Native,1.64806E+12,1435,3,3,3,3,1,4,3,1,3,3,3,3,1.64806E+12,44,3.25,3,2,142,141,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,4,0
143,dc9caa3d-62a8-4e98-b64d-1511267e9a93,uncertainty,1407.64,23.46066667,18,emily,8,second,2244,4,4,4,2,2,2,3,3,2,4,3,2,1.64806E+12,2244,4,4,4,4,4,4,3,3,2,4,3,4,1.64806E+12,3004,62,College degree,Female,Slightly liberal,White,1.64806E+12,1253,2,4,4,2,2,3,4,2,3,4,2,3,1.64806E+12,43,2.75,4,2,143,142,FALSE,0,0,1,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,FALSE,3,0
144,40fd1335-26ab-4d53-a34a-c7f99f70ef60,uncertainty,1990.635,33.17725,27,Emily,8,first,2085,4,4,4,2,1,2,4,4,3,4,2,2,1.64806E+12,2085,4,4,4,4,5,4,4,4,3,4,2,4,1.64806E+12,17965,58,College degree,Male,Conservative,White,1.64806E+12,2601,2,4,5,1,1,3,5,2,3,5,4,4,1.64806E+12,46,3,4.75,2,144,143,TRUE,0,1,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,0,1,0,TRUE,2,2
145,065da82e-b6ce-4509-9c01-a5b919e79265,hop,2084.165,34.73608333,9,Emily,7,first,2221,5,5,4,3,2,2,3,3,4,2,2,3,1.64806E+12,2221,5,5,4,3,4,4,3,3,4,2,2,3,1.64806E+12,7724,48,College degree,Female,Conservative,Asian,1.64806E+12,1792,2,5,4,2,2,4,4,2,3,5,3,2,1.64806E+12,42,2.75,4.5,2.25,145,144,FALSE,0,0,1,TRUE,1,0,0,TRUE,0,1,0,TRUE,0,1,0,FALSE,1,2
146,b9cbedf8-12e2-43ff-bfb1-63b7d37f261a,scatter,501.25,8.354166667,27,Emily,8,second,950,4,4,4,1,2,3,4,4,4,5,5,2,1.64806E+12,950,4,4,4,5,4,3,4,4,4,5,5,4,1.64806E+12,1065,32,College degree,Male,Liberal,White,1.64806E+12,2359,4,5,5,2,2,3,5,2,3,4,2,3,1.64806E+12,50,3.25,4.75,2,146,145,TRUE,0,1,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,3,1
147,85106064-9bf6-4a48-a0c8-bc71d13c31c6,hop,2466.478,41.10796667,0,Emily,8,second,4033,3,4,3,3,4,4,3,2,2,4,3,3,1.64806E+12,4033,3,4,3,3,2,2,3,2,2,4,3,3,1.64806E+12,2967,58,Post-graduate degree,Male,Conservative,White,1.64806E+12,6289,3,4,4,3,3,3,4,3,3,3,4,3,1.64806E+12,34,3,3.75,3.25,147,146,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,4,0
148,5fbabb3a-f022-4f25-8b47-9321c65ff81d,hop,2423.17,40.38616667,27,Emily,8,2,5869,5,5,5,1,1,1,5,4,4,5,4,1,1.64806E+12,5869,5,5,5,5,5,5,5,4,4,5,4,5,1.64806E+12,1583,32,Post-graduate degree,Male,Slightly conservative,White,1.64806E+12,1369,3,4,5,5,4,4,5,5,3,5,4,4,1.64806E+12,57,3.5,4.75,4.5,148,147,TRUE,0,1,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,3,1
149,a8e7dab6-f344-4de3-9b5b-9830163bd60a,hop,2816.76,46.946,27,Emily,7,first,4034,4,3,5,3,1,1,3,5,5,5,5,3,1.64806E+12,4034,4,3,5,3,5,5,3,5,5,5,5,3,1.64806E+12,1882,29,"Some college, no degree",Female,Extremely liberal,White,1.64806E+12,15019,5,5,3,3,3,4,5,4,3,3,1,3,1.64806E+12,51,3.75,4,2.75,149,148,TRUE,0,1,0,TRUE,1,0,0,TRUE,0,1,0,TRUE,0,1,0,TRUE,1,3
150,f61ead0b-4d8d-4e72-9242-65da47587a2e,hop,2880.007,48.00011667,27,June,8,second,1077,5,5,4,2,2,2,4,2,2,4,4,2,1.64806E+12,1077,5,5,4,4,4,4,4,2,2,4,4,4,1.64806E+12,1057,26,College degree,Male,Conservative,White,1.64806E+12,1968,2,5,4,4,3,3,5,3,3,3,3,3,1.64806E+12,46,2.75,4.25,3.25,150,149,TRUE,0,1,0,TRUE,0,1,0,TRUE,1,0,0,TRUE,1,0,0,TRUE,2,2
