,user_token,topic,post_belief,post_CI_lower,post_CI_upper,var,true_correlation,vis_condition,pre_belief,pre_CI_lower,pre_CI_upper,belief_difference,abs_belief_difference,pre_uncertainty,post_uncertainty,uncertainty_difference,abs_uncertainty_difference,pre_belief_distance,abs_pre_belief_distance,abs_belief_diff_to_belief_dist_portion,pre_attitude,post_attitude,pre_attitude_adjusted,pre_attitude_strength,post_attitude_adjusted,post_attitude_strength,pre_attitude_uncertainty,post_attitude_uncertainty
1954,b5d9249a-5de9-4211-89f6-c4659f16bd8a,union,-0.167221786,-0.387389217,0.052945644,Union Membership Rate_Poverty Rate,-0.415636848,hop,-0.14416564,-0.438867245,0.150535965,-0.023056146,0.023056146,0.58940321,0.440334862,-0.149068349,0.149068349,-0.271471208,0.271471208,0.084930355,8.025793512,6.275510066,3.025793512,3.025793512,1.275510066,1.275510066,0.595238095,0.765306122
1955,b5d9249a-5de9-4211-89f6-c4659f16bd8a,union,0.094740887,-0.206235523,0.395717297,Union Membership Rate_Unemployment Rate,0.125821494,hop,-0.49218097,-0.741186093,-0.243175847,0.586921857,0.586921857,0.498010246,0.60195282,0.103942574,0.103942574,0.618002463,0.618002463,0.949707957,8.025793512,6.275510066,3.025793512,3.025793512,1.275510066,1.275510066,0.595238095,0.765306122
1956,29f4607d-f456-4f58-aa24-f0e6e140c47a,covid,-0.171986937,-0.521882568,0.177908694,Vaccination Rate_Test Positivity Ratio,-0.543364649,hop,0.358837786,0.054261115,0.663414457,-0.530824723,0.530824723,0.609153341,0.699791262,0.09063792,0.09063792,-0.902202435,0.902202435,0.588365429,3.999078455,5.451742756,-1.000921545,1.000921545,0.451742756,0.451742756,2.338435215,0.956632588
1957,29f4607d-f456-4f58-aa24-f0e6e140c47a,covid,-0.19442933,-0.719208808,0.330350148,Vaccination Rate_Case Density,-0.337427469,hop,0.237350268,-0.388196652,0.862897188,-0.431779598,0.431779598,1.25109384,1.049558956,-0.201534884,0.201534884,-0.574777736,0.574777736,0.751211417,3.999078455,5.451742756,-1.000921545,1.000921545,0.451742756,0.451742756,2.338435215,0.956632588
1958,29f4607d-f456-4f58-aa24-f0e6e140c47a,covid,0.373088489,0.105539771,0.640637208,Vaccination Rate_Infection Rate,0.591449723,hop,-0.2557046,-0.620625492,0.109216292,0.62879309,0.62879309,0.729841783,0.535097437,-0.194744347,0.194744347,0.847154323,0.847154323,0.742241493,3.999078455,5.451742756,-1.000921545,1.000921545,0.451742756,0.451742756,2.338435215,0.956632588
1959,29f4607d-f456-4f58-aa24-f0e6e140c47a,covid,0.229298467,-0.052336229,0.510933163,Vaccination Rate_Adverse Vaccination Events,0.141784191,hop,0.174890806,-0.244026618,0.593808231,0.054407661,0.054407661,0.837834849,0.563269392,-0.274565457,0.274565457,-0.033106615,0.033106615,1.643407531,3.999078455,5.451742756,-1.000921545,1.000921545,0.451742756,0.451742756,2.338435215,0.956632588
1960,29f4607d-f456-4f58-aa24-f0e6e140c47a,covid,-0.471231834,-0.756832614,-0.185631054,Vaccination Rate_Death Rate,-0.687874271,hop,-0.253363403,-0.828252234,0.321525427,-0.217868431,0.217868431,1.149777661,0.571201559,-0.578576102,0.578576102,-0.434510867,0.434510867,0.501410775,3.999078455,5.451742756,-1.000921545,1.000921545,0.451742756,0.451742756,2.338435215,0.956632588
1961,29f4607d-f456-4f58-aa24-f0e6e140c47a,covid,-0.201846811,-0.466214515,0.062520893,Vaccination Rate_I.C.U. Capacity Ratio,-0.140887392,hop,-0.548854556,-0.844140961,-0.253568152,0.347007745,0.347007745,0.590572808,0.528735409,-0.0618374,0.0618374,0.407967164,0.407967164,0.850577635,3.999078455,5.451742756,-1.000921545,1.000921545,0.451742756,0.451742756,2.338435215,0.956632588
1962,29f4607d-f456-4f58-aa24-f0e6e140c47a,union,-0.471569108,-0.761597196,-0.181541019,Union Membership Rate_Proportion Uninsured,-0.515061859,hop,0.149061676,0.014585516,0.283537836,-0.620630784,0.620630784,0.26895232,0.580056178,0.311103858,0.311103858,-0.664123535,0.664123535,0.934511052,4.999999589,4.999999589,-4.11E-07,4.11E-07,-4.11E-07,4.11E-07,2.037273104,0.336592948
1963,29f4607d-f456-4f58-aa24-f0e6e140c47a,union,-0.000240629,-0.159905567,0.159424308,Union Membership Rate_Income Inequality,-0.016484732,hop,-0.335849888,-0.545807294,-0.125892481,0.335609258,0.335609258,0.419914812,0.319329875,-0.100584938,0.100584938,0.319365156,0.319365156,1.050863728,4.999999589,4.999999589,-4.11E-07,4.11E-07,-4.11E-07,4.11E-07,2.037273104,0.336592948
1964,29f4607d-f456-4f58-aa24-f0e6e140c47a,union,-0.166854466,-0.360339069,0.026630136,Union Membership Rate_State GDP Growth,-0.113353841,hop,0.275444951,0.02726573,0.523624172,-0.442299417,0.442299417,0.496358442,0.386969205,-0.109389237,0.109389237,-0.388798792,0.388798792,1.137604916,4.999999589,4.999999589,-4.11E-07,4.11E-07,-4.11E-07,4.11E-07,2.037273104,0.336592948
1965,29f4607d-f456-4f58-aa24-f0e6e140c47a,union,0.160697571,0.028272757,0.293122385,Union Membership Rate_Unemployment Rate,0.125821494,hop,0.180958258,0.031679805,0.330236712,-0.020260688,0.020260688,0.298556908,0.264849628,-0.03370728,0.03370728,-0.055136765,0.055136765,0.367462397,4.999999589,4.999999589,-4.11E-07,4.11E-07,-4.11E-07,4.11E-07,2.037273104,0.336592948
1966,29f4607d-f456-4f58-aa24-f0e6e140c47a,union,-0.427098139,-0.608907875,-0.245288404,Union Membership Rate_Poverty Rate,-0.415636848,hop,0.240063065,0.131332757,0.348793372,-0.667161204,0.667161204,0.217460614,0.363619471,0.146158857,0.146158857,-0.655699913,0.655699913,1.017479477,4.999999589,4.999999589,-4.11E-07,4.11E-07,-4.11E-07,4.11E-07,2.037273104,0.336592948
1967,29f4607d-f456-4f58-aa24-f0e6e140c47a,union,0.327765762,0.135285799,0.520245726,Union Membership Rate_Median Income,0.460953319,hop,-0.067940366,-0.269273878,0.133393145,0.395706129,0.395706129,0.402667023,0.384959927,-0.017707095,0.017707095,0.528893686,0.528893686,0.748177071,4.999999589,4.999999589,-4.11E-07,4.11E-07,-4.11E-07,4.11E-07,2.037273104,0.336592948
1968,665e9556-d3df-437c-9a62-1d99892e9654,union,-0.68357728,-1,0.191364598,Union Membership Rate_State GDP Growth,-0.113353841,uncertainty,-0.671438387,-0.852580289,-0.490296484,-0.012138893,0.012138893,0.362283805,1.191364598,0.829080793,0.829080793,0.558084546,0.558084546,0.021750993,3.027908102,4.999999988,-1.972091898,1.972091898,-1.22E-08,1.22E-08,2.270893687,1.254967564
1969,665e9556-d3df-437c-9a62-1d99892e9654,union,-0.103219238,-0.559562087,0.353123611,Union Membership Rate_Income Inequality,-0.016484732,uncertainty,0.443552204,0.189615927,0.697488481,-0.546771442,0.546771442,0.507872554,0.912685698,0.404813144,0.404813144,-0.460036936,0.460036936,1.188538135,3.027908102,4.999999988,-1.972091898,1.972091898,-1.22E-08,1.22E-08,2.270893687,1.254967564
1970,665e9556-d3df-437c-9a62-1d99892e9654,union,0.904685473,0.517876676,1,Union Membership Rate_Unemployment Rate,0.125821494,uncertainty,-0.687576368,-1,-0.258569276,1.592261841,1.592261841,0.741430724,0.482123324,-0.259307401,0.259307401,0.813397862,0.813397862,1.957543677,3.027908102,4.999999988,-1.972091898,1.972091898,-1.22E-08,1.22E-08,2.270893687,1.254967564
1971,665e9556-d3df-437c-9a62-1d99892e9654,union,-0.469332864,-0.812114913,-0.126550814,Union Membership Rate_Poverty Rate,-0.415636848,uncertainty,-0.621089768,-0.80416733,-0.438012206,0.151756904,0.151756904,0.366155125,0.685564098,0.319408974,0.319408974,0.20545292,0.20545292,0.738645644,3.027908102,4.999999988,-1.972091898,1.972091898,-1.22E-08,1.22E-08,2.270893687,1.254967564
1972,665e9556-d3df-437c-9a62-1d99892e9654,union,-0.368782204,-0.700793852,-0.036770556,Union Membership Rate_Proportion Uninsured,-0.515061859,uncertainty,-0.487692456,-1,0.35174499,0.118910252,0.118910252,1.35174499,0.664023297,-0.687721693,0.687721693,-0.027369404,0.027369404,4.344641647,3.027908102,4.999999988,-1.972091898,1.972091898,-1.22E-08,1.22E-08,2.270893687,1.254967564
1973,665e9556-d3df-437c-9a62-1d99892e9654,union,0.464334817,0.312565282,0.616104351,Union Membership Rate_Median Income,0.460953319,uncertainty,0.381444609,-0.702267547,1,0.082890207,0.082890207,1.702267547,0.303539069,-1.398728477,1.398728477,0.07950871,0.07950871,1.042529895,3.027908102,4.999999988,-1.972091898,1.972091898,-1.22E-08,1.22E-08,2.270893687,1.254967564
1974,665e9556-d3df-437c-9a62-1d99892e9654,covid,-0.613594479,-1,-0.207435102,Vaccination Rate_Death Rate,-0.687874271,uncertainty,0.114939898,-0.497526658,0.727406454,-0.728534377,0.728534377,1.224933111,0.792564898,-0.432368213,0.432368213,-0.802814169,0.802814169,0.907475734,8.446180759,8.69518226,3.446180759,3.446180759,3.69518226,3.69518226,6.350574155,6.948177757
1975,665e9556-d3df-437c-9a62-1d99892e9654,covid,-0.551440987,-0.814672044,-0.28820993,Vaccination Rate_Adverse Vaccination Events,0.141784191,uncertainty,-0.438344853,-0.688097036,-0.18859267,-0.113096134,0.113096134,0.499504366,0.526462114,0.026957748,0.026957748,0.580129044,0.580129044,0.19494996,8.446180759,8.69518226,3.446180759,3.446180759,3.69518226,3.69518226,6.350574155,6.948177757
1976,665e9556-d3df-437c-9a62-1d99892e9654,covid,-0.207434977,-0.694686564,0.279816609,Vaccination Rate_I.C.U. Capacity Ratio,-0.140887392,uncertainty,-0.455479017,-0.704700696,-0.206257338,0.24804404,0.24804404,0.498443357,0.974503173,0.476059816,0.476059816,0.314591625,0.314591625,0.788463584,8.446180759,8.69518226,3.446180759,3.446180759,3.69518226,3.69518226,6.350574155,6.948177757
1977,665e9556-d3df-437c-9a62-1d99892e9654,covid,-0.216584567,-1,0.566830867,Vaccination Rate_Infection Rate,0.591449723,uncertainty,-0.475204442,-1,0.183004747,0.258619875,0.258619875,1.183004747,1.566830867,0.38382612,0.38382612,1.066654164,1.066654164,0.242458975,8.446180759,8.69518226,3.446180759,3.446180759,3.69518226,3.69518226,6.350574155,6.948177757
1978,665e9556-d3df-437c-9a62-1d99892e9654,covid,0.114993855,-0.073121932,0.303109642,Vaccination Rate_Test Positivity Ratio,-0.543364649,uncertainty,0.703753353,0.473339797,0.93416691,-0.588759499,0.588759499,0.460827114,0.376231574,-0.084595539,0.084595539,-1.247118003,1.247118003,0.472096063,8.446180759,8.69518226,3.446180759,3.446180759,3.69518226,3.69518226,6.350574155,6.948177757
1979,665e9556-d3df-437c-9a62-1d99892e9654,covid,0.475063604,0.134943381,0.815183827,Vaccination Rate_Case Density,-0.337427469,uncertainty,0.76596602,0.425341349,1,-0.290902416,0.290902416,0.574658651,0.680240445,0.105581794,0.105581794,-1.103393488,1.103393488,0.263643405,8.446180759,8.69518226,3.446180759,3.446180759,3.69518226,3.69518226,6.350574155,6.948177757
1980,ffc88bdd-13d9-4dc3-805d-0281f4394687,union,-0.05791225,-1,0.884175501,Union Membership Rate_State GDP Growth,-0.113353841,uncertainty,0.102548132,-1,1,-0.160460381,0.160460381,2,1.884175501,-0.115824499,0.115824499,-0.215901973,0.215901973,0.743209427,4.999999862,4.999999862,-1.38E-07,1.38E-07,-1.38E-07,1.38E-07,7.950680272,7.922335168
1981,ffc88bdd-13d9-4dc3-805d-0281f4394687,union,0.189983311,-1,1,Union Membership Rate_Median Income,0.460953319,uncertainty,0.065287085,-1,1,0.124696227,0.124696227,2,2,0,0,0.395666235,0.395666235,0.315155087,4.999999862,4.999999862,-1.38E-07,1.38E-07,-1.38E-07,1.38E-07,7.950680272,7.922335168
1982,ffc88bdd-13d9-4dc3-805d-0281f4394687,union,-0.183614964,-1,0.632770072,Union Membership Rate_Poverty Rate,-0.415636848,uncertainty,-0.139794027,-1,0.720411946,-0.043820937,0.043820937,1.720411946,1.632770072,-0.087641874,0.087641874,-0.275842821,0.275842821,0.158861981,4.999999862,4.999999862,-1.38E-07,1.38E-07,-1.38E-07,1.38E-07,7.950680272,7.922335168
1983,ffc88bdd-13d9-4dc3-805d-0281f4394687,union,-0.083501279,-1,0.832997442,Union Membership Rate_Proportion Uninsured,-0.515061859,uncertainty,0.076557128,-1,1,-0.160058407,0.160058407,2,1.832997442,-0.167002558,0.167002558,-0.591618987,0.591618987,0.270543053,4.999999862,4.999999862,-1.38E-07,1.38E-07,-1.38E-07,1.38E-07,7.950680272,7.922335168
1984,ffc88bdd-13d9-4dc3-805d-0281f4394687,union,-0.001277533,-1,0.997444934,Union Membership Rate_Income Inequality,-0.016484732,uncertainty,0.319249431,-1,1,-0.320526964,0.320526964,2,1.997444934,-0.002555066,0.002555066,-0.335734163,0.335734163,0.954704644,4.999999862,4.999999862,-1.38E-07,1.38E-07,-1.38E-07,1.38E-07,7.950680272,7.922335168
1985,ffc88bdd-13d9-4dc3-805d-0281f4394687,union,0.109459609,-0.611051048,0.829970267,Union Membership Rate_Unemployment Rate,0.125821494,uncertainty,0.14122613,-1,1,-0.031766521,0.031766521,2,1.441021315,-0.558978685,0.558978685,-0.015404636,0.015404636,2.06214028,4.999999862,4.999999862,-1.38E-07,1.38E-07,-1.38E-07,1.38E-07,7.950680272,7.922335168
1986,ffc88bdd-13d9-4dc3-805d-0281f4394687,covid,-0.264678263,-1,0.95866294,Vaccination Rate_Case Density,-0.337427469,uncertainty,-0.165146156,-1,0.669707688,-0.099532106,0.099532106,1.669707688,1.95866294,0.288955252,0.288955252,-0.172281312,0.172281312,0.577730138,6.006235689,5.999149521,1.006235689,1.006235689,0.999149521,0.999149521,0.130952459,0.329365157
1987,ffc88bdd-13d9-4dc3-805d-0281f4394687,covid,-0.198168845,-1,0.60366231,Vaccination Rate_Test Positivity Ratio,-0.543364649,uncertainty,-0.000981974,-1,0.998036052,-0.197186871,0.197186871,1.998036052,1.60366231,-0.394373742,0.394373742,-0.542382675,0.542382675,0.363556728,6.006235689,5.999149521,1.006235689,1.006235689,0.999149521,0.999149521,0.130952459,0.329365157
1988,ffc88bdd-13d9-4dc3-805d-0281f4394687,covid,0.106418508,-1,1,Vaccination Rate_Adverse Vaccination Events,0.141784191,uncertainty,0.299185699,-1,1,-0.192767192,0.192767192,2,2,0,0,-0.157401508,0.157401508,1.224684529,6.006235689,5.999149521,1.006235689,1.006235689,0.999149521,0.999149521,0.130952459,0.329365157
1989,ffc88bdd-13d9-4dc3-805d-0281f4394687,covid,-0.106613625,-0.791089388,0.577862138,Vaccination Rate_I.C.U. Capacity Ratio,-0.140887392,uncertainty,-0.10783831,-1,0.784323379,0.001224685,0.001224685,1.784323379,1.368951526,-0.415371854,0.415371854,-0.033049082,0.033049082,0.037056564,6.006235689,5.999149521,1.006235689,1.006235689,0.999149521,0.999149521,0.130952459,0.329365157
1990,ffc88bdd-13d9-4dc3-805d-0281f4394687,covid,0.153930117,-1,1,Vaccination Rate_Infection Rate,0.591449723,uncertainty,-0.092174821,-1,0.815650359,0.246104937,0.246104937,1.815650359,2,0.184349641,0.184349641,0.683624543,0.683624543,0.360000149,6.006235689,5.999149521,1.006235689,1.006235689,0.999149521,0.999149521,0.130952459,0.329365157
1991,ffc88bdd-13d9-4dc3-805d-0281f4394687,covid,-0.157354607,-1,0.685290785,Vaccination Rate_Death Rate,-0.687874271,uncertainty,0.009811872,-1,1,-0.167166479,0.167166479,2,1.685290785,-0.314709215,0.314709215,-0.697686143,0.697686143,0.239601261,6.006235689,5.999149521,1.006235689,1.006235689,0.999149521,0.999149521,0.130952459,0.329365157
1992,1d5db3c4-8cdf-4a9f-88e9-f1b46a6a561d,union,0.042939027,-0.103542498,0.189420552,Union Membership Rate_Unemployment Rate,0.125821494,scatter,-0.58195235,-0.673693107,-0.490211593,0.624891377,0.624891377,0.183481515,0.29296305,0.109481535,0.109481535,0.707773844,0.707773844,0.882896963,3.601662749,5.557445062,-1.398337251,1.398337251,0.557445062,0.557445062,1.077097506,0.321239607
1993,1d5db3c4-8cdf-4a9f-88e9-f1b46a6a561d,union,0.259851127,-0.370856345,0.890558599,Union Membership Rate_Proportion Uninsured,-0.515061859,scatter,-0.142902128,-0.463394188,0.177589932,0.402753255,0.402753255,0.640984121,1.261414944,0.620430823,0.620430823,-0.372159731,0.372159731,1.082205357,3.601662749,5.557445062,-1.398337251,1.398337251,0.557445062,0.557445062,1.077097506,0.321239607
1994,1d5db3c4-8cdf-4a9f-88e9-f1b46a6a561d,union,-0.095778507,-0.388812092,0.197255078,Union Membership Rate_Income Inequality,-0.016484732,scatter,0.056654626,-1,1,-0.152433132,0.152433132,2,0.58606717,-1.41393283,1.41393283,-0.073139357,0.073139357,2.084146456,3.601662749,5.557445062,-1.398337251,1.398337251,0.557445062,0.557445062,1.077097506,0.321239607
1995,1d5db3c4-8cdf-4a9f-88e9-f1b46a6a561d,union,0.684594322,0.524708283,0.844480361,Union Membership Rate_Poverty Rate,-0.415636848,scatter,0.213627997,-0.276371581,0.703627576,0.470966325,0.470966325,0.979999157,0.319772078,-0.660227079,0.660227079,-0.629264846,0.629264846,0.748438957,3.601662749,5.557445062,-1.398337251,1.398337251,0.557445062,0.557445062,1.077097506,0.321239607
1996,1d5db3c4-8cdf-4a9f-88e9-f1b46a6a561d,union,0.168792689,-0.15847974,0.496065118,Union Membership Rate_Median Income,0.460953319,scatter,-0.263798931,-0.439214304,-0.088383558,0.43259162,0.43259162,0.350830746,0.654544858,0.303714112,0.303714112,0.72475225,0.72475225,0.596882066,3.601662749,5.557445062,-1.398337251,1.398337251,0.557445062,0.557445062,1.077097506,0.321239607
1997,1d5db3c4-8cdf-4a9f-88e9-f1b46a6a561d,union,-0.206912274,-0.409917094,-0.003907453,Union Membership Rate_State GDP Growth,-0.113353841,scatter,0.257169396,0.067226356,0.447112436,-0.46408167,0.46408167,0.37988608,0.40600964,0.02612356,0.02612356,-0.370523237,0.370523237,1.25250355,3.601662749,5.557445062,-1.398337251,1.398337251,0.557445062,0.557445062,1.077097506,0.321239607
1998,1d5db3c4-8cdf-4a9f-88e9-f1b46a6a561d,covid,-0.273280435,-0.366371131,-0.180189739,Vaccination Rate_Adverse Vaccination Events,0.141784191,scatter,-1,-1,-0.930120264,0.726719565,0.726719565,0.069879736,0.186181392,0.116301656,0.116301656,1.141784191,1.141784191,0.636477165,8.987150277,8.656462447,3.987150277,3.987150277,3.656462447,3.656462447,7.902116264,7.221844155
1999,1d5db3c4-8cdf-4a9f-88e9-f1b46a6a561d,covid,0.138449061,0.023464424,0.253433699,Vaccination Rate_Case Density,-0.337427469,scatter,0.109746504,-0.017863054,0.237356061,0.028702558,0.028702558,0.255219116,0.229969275,-0.02524984,0.02524984,-0.447173972,0.447173972,0.064186558,8.987150277,8.656462447,3.987150277,3.987150277,3.656462447,3.656462447,7.902116264,7.221844155
2000,1d5db3c4-8cdf-4a9f-88e9-f1b46a6a561d,covid,0.067510215,0.011578745,0.123441685,Vaccination Rate_Infection Rate,0.591449723,scatter,0.205103079,0.183910741,0.226295416,-0.137592864,0.137592864,0.042384675,0.111862941,0.069478266,0.069478266,0.386346644,0.386346644,0.356138369,8.987150277,8.656462447,3.987150277,3.987150277,3.656462447,3.656462447,7.902116264,7.221844155
2001,1d5db3c4-8cdf-4a9f-88e9-f1b46a6a561d,covid,0.125643748,0.060419139,0.190868356,Vaccination Rate_Death Rate,-0.687874271,scatter,-0.064053853,-0.159133527,0.03102582,0.189697601,0.189697601,0.190159346,0.130449217,-0.05971013,0.05971013,-0.623820417,0.623820417,0.304090081,8.987150277,8.656462447,3.987150277,3.987150277,3.656462447,3.656462447,7.902116264,7.221844155
2002,1d5db3c4-8cdf-4a9f-88e9-f1b46a6a561d,covid,0.315690724,-0.004560294,0.635941742,Vaccination Rate_I.C.U. Capacity Ratio,-0.140887392,scatter,-0.390513257,-0.584274857,-0.196751657,0.706203981,0.706203981,0.3875232,0.640502036,0.252978837,0.252978837,0.249625864,0.249625864,2.829049717,8.987150277,8.656462447,3.987150277,3.987150277,3.656462447,3.656462447,7.902116264,7.221844155
2003,1d5db3c4-8cdf-4a9f-88e9-f1b46a6a561d,covid,-0.251636363,-0.285639669,-0.217633057,Vaccination Rate_Test Positivity Ratio,-0.543364649,scatter,0.037215023,-0.01936366,0.093793706,-0.288851385,0.288851385,0.113157366,0.068006612,-0.045150754,0.045150754,-0.580579672,0.580579672,0.497522389,8.987150277,8.656462447,3.987150277,3.987150277,3.656462447,3.656462447,7.902116264,7.221844155
2004,9118001f-49a8-4c26-930c-b0c0d4e61c30,covid,0.120805555,0.001452606,0.240158503,Vaccination Rate_Adverse Vaccination Events,0.141784191,uncertainty,0.380764817,0.038073096,0.723456538,-0.259959262,0.259959262,0.685383442,0.238705897,-0.446677545,0.446677545,-0.238980626,0.238980626,1.087783838,8.997934387,8.997934387,3.997934387,3.997934387,3.997934387,3.997934387,7.971222131,7.971222131
2005,9118001f-49a8-4c26-930c-b0c0d4e61c30,covid,-0.469762142,-0.694217829,-0.245306456,Vaccination Rate_Death Rate,-0.687874271,uncertainty,-0.915918058,-1,-0.75439802,0.446155915,0.446155915,0.24560198,0.448911374,0.203309393,0.203309393,0.228043787,0.228043787,1.956448456,8.997934387,8.997934387,3.997934387,3.997934387,3.997934387,3.997934387,7.971222131,7.971222131
2006,9118001f-49a8-4c26-930c-b0c0d4e61c30,covid,-0.226790375,-0.478027607,0.024446857,Vaccination Rate_Infection Rate,0.591449723,uncertainty,-0.271124257,-0.465211924,-0.07703659,0.044333882,0.044333882,0.388175334,0.502474464,0.11429913,0.11429913,0.86257398,0.86257398,0.051397194,8.997934387,8.997934387,3.997934387,3.997934387,3.997934387,3.997934387,7.971222131,7.971222131
2007,9118001f-49a8-4c26-930c-b0c0d4e61c30,covid,-0.370988388,-0.67737485,-0.064601927,Vaccination Rate_Test Positivity Ratio,-0.543364649,uncertainty,-0.207099122,-0.339058279,-0.075139965,-0.163889266,0.163889266,0.263918314,0.612772923,0.348854609,0.348854609,-0.336265527,0.336265527,0.487380515,8.997934387,8.997934387,3.997934387,3.997934387,3.997934387,3.997934387,7.971222131,7.971222131
2008,9118001f-49a8-4c26-930c-b0c0d4e61c30,covid,-0.268545095,-0.592764222,0.055674033,Vaccination Rate_I.C.U. Capacity Ratio,-0.140887392,uncertainty,-0.705706352,-0.978217393,-0.43319531,0.437161257,0.437161257,0.545022083,0.648438255,0.103416172,0.103416172,0.564818959,0.564818959,0.773984743,8.997934387,8.997934387,3.997934387,3.997934387,3.997934387,3.997934387,7.971222131,7.971222131
2009,9118001f-49a8-4c26-930c-b0c0d4e61c30,covid,-0.355829915,-0.627423652,-0.084236177,Vaccination Rate_Case Density,-0.337427469,uncertainty,-0.464678478,-0.744505241,-0.184851716,0.108848564,0.108848564,0.559653525,0.543187475,-0.016466051,0.016466051,0.12725101,0.12725101,0.855384674,8.997934387,8.997934387,3.997934387,3.997934387,3.997934387,3.997934387,7.971222131,7.971222131
2010,9118001f-49a8-4c26-930c-b0c0d4e61c30,union,-0.006638376,-0.076430604,0.063153852,Union Membership Rate_Unemployment Rate,0.125821494,uncertainty,-0.118125839,-0.333289263,0.097037584,0.111487463,0.111487463,0.430326847,0.139584456,-0.290742391,0.290742391,0.243947333,0.243947333,0.457014478,8.95341396,8.989030302,3.95341396,3.95341396,3.989030302,3.989030302,0.017808171,7.971222131
2011,9118001f-49a8-4c26-930c-b0c0d4e61c30,union,0.020719519,-0.012299112,0.053738151,Union Membership Rate_State GDP Growth,-0.113353841,uncertainty,0.157915928,-0.015631397,0.331463254,-0.137196409,0.137196409,0.347094651,0.066037262,-0.281057389,0.281057389,-0.271269769,0.271269769,0.505756352,8.95341396,8.989030302,3.95341396,3.95341396,3.989030302,3.989030302,0.017808171,7.971222131
2012,9118001f-49a8-4c26-930c-b0c0d4e61c30,union,0.391194119,0.286766968,0.495621271,Union Membership Rate_Median Income,0.460953319,uncertainty,0.438537683,0.141667264,0.735408102,-0.047343564,0.047343564,0.593740838,0.208854303,-0.384886535,0.384886535,0.022415636,0.022415636,2.112077637,8.95341396,8.989030302,3.95341396,3.95341396,3.989030302,3.989030302,0.017808171,7.971222131
2013,9118001f-49a8-4c26-930c-b0c0d4e61c30,union,-0.437990739,-0.578018359,-0.297963118,Union Membership Rate_Proportion Uninsured,-0.515061859,uncertainty,-0.208168262,-0.391461065,-0.02487546,-0.229822477,0.229822477,0.366585605,0.280055241,-0.086530364,0.086530364,-0.306893597,0.306893597,0.748866965,8.95341396,8.989030302,3.95341396,3.95341396,3.989030302,3.989030302,0.017808171,7.971222131
2014,9118001f-49a8-4c26-930c-b0c0d4e61c30,union,-0.084631295,-0.174353961,0.005091371,Union Membership Rate_Income Inequality,-0.016484732,uncertainty,-0.507739559,-0.841314638,-0.174164479,0.423108264,0.423108264,0.667150159,0.179445332,-0.487704827,0.487704827,0.491254827,0.491254827,0.861280623,8.95341396,8.989030302,3.95341396,3.95341396,3.989030302,3.989030302,0.017808171,7.971222131
2015,9118001f-49a8-4c26-930c-b0c0d4e61c30,union,-0.450753112,-0.731151326,-0.170354897,Union Membership Rate_Poverty Rate,-0.415636848,uncertainty,-0.40345416,-0.654435962,-0.152472358,-0.047298952,0.047298952,0.501963604,0.560796429,0.058832825,0.058832825,-0.012182688,0.012182688,3.882472475,8.95341396,8.989030302,3.95341396,3.95341396,3.989030302,3.989030302,0.017808171,7.971222131
2016,269d574c-0fec-41e3-9919-7f20b8e43409,union,-0.137413001,-0.144500679,-0.130325323,Union Membership Rate_State GDP Growth,-0.113353841,uncertainty,-0.215024073,-0.21960596,-0.210442185,0.077611072,0.077611072,0.009163776,0.014175356,0.00501158,0.00501158,0.101670232,0.101670232,0.763360826,2.003852694,2.9808263,-2.996147306,2.996147306,-2.0191737,2.0191737,0.036866929,
2017,269d574c-0fec-41e3-9919-7f20b8e43409,union,-0.453055514,-0.657041183,-0.249069844,Union Membership Rate_Proportion Uninsured,-0.515061859,uncertainty,-0.446415058,-0.613864552,-0.278965563,-0.006640456,0.006640456,0.334898988,0.407971339,0.073072351,0.073072351,-0.068646802,0.068646802,0.096733655,2.003852694,2.9808263,-2.996147306,2.996147306,-2.0191737,2.0191737,0.036866929,
2018,269d574c-0fec-41e3-9919-7f20b8e43409,union,-0.546921609,-0.739417808,-0.35442541,Union Membership Rate_Poverty Rate,-0.415636848,uncertainty,0.532937433,0.373039709,0.692835157,-1.079859042,1.079859042,0.319795448,0.384992399,0.065196951,0.065196951,-0.948574281,0.948574281,1.138402193,2.003852694,2.9808263,-2.996147306,2.996147306,-2.0191737,2.0191737,0.036866929,
2019,269d574c-0fec-41e3-9919-7f20b8e43409,union,0.146996261,0.015893564,0.278098958,Union Membership Rate_Unemployment Rate,0.125821494,uncertainty,-0.159100887,-0.355976676,0.037774901,0.306097148,0.306097148,0.393751577,0.262205394,-0.131546183,0.131546183,0.284922381,0.284922381,1.074317669,2.003852694,2.9808263,-2.996147306,2.996147306,-2.0191737,2.0191737,0.036866929,
2020,269d574c-0fec-41e3-9919-7f20b8e43409,union,-0.003397413,-0.117175499,0.110380673,Union Membership Rate_Income Inequality,-0.016484732,uncertainty,0.500707345,0.347097262,0.654317427,-0.504104757,0.504104757,0.307220165,0.227556172,-0.079663993,0.079663993,-0.517192076,0.517192076,0.974695438,2.003852694,2.9808263,-2.996147306,2.996147306,-2.0191737,2.0191737,0.036866929,
